Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
905,2000 Block PARK AVE,17-20940,PARK CITY,,,12/05/2017 10:46:00 AM,Monday,13,12/04/2017 01:12:09 PM,Fraud,828265191,FRAUD,40.6635,"{'type': 'Point', 'coordinates': [-111.512, 40.6635]}",-111.512,Theft,UT,05/10/2018 04:16:20 PM,
0,1200 Block PARK AVE,A10-24288,PARK CITY,,,01/23/2012 08:43:22 PM,Tuesday,9,10/26/2010 09:10:01 AM,Crim Mischief,95483627,CRIM MISCHIEF,40.6507278,"{'type': 'Point', 'coordinates': [-111.5031987, 40.6507278]}",-111.5031987,Property Crime,UT,03/25/2018 05:25:14 AM,84060
1,400 Block SWEDE ALY,15-19052,PARK CITY,,,10/21/2015 07:22:18 AM,Wednesday,0,10/21/2015 12:10:55 AM,Suspicious,734697515,SUSPICIOUS,40.6439,"{'type': 'Point', 'coordinates': [-111.495, 40.6439]}",-111.495,Disorder,UT,10/28/2015 09:30:46 AM,
2,1000 Block IRON HORSE DR,16-09075,PARK CITY,,,05/24/2016 07:16:49 AM,Tuesday,0,05/03/2016 12:05:00 AM,Crim Mischief,760351917,CRIM MISCHIEF,40.6586,"{'type': 'Point', 'coordinates': [-111.505, 40.6586]}",-111.505,Property Crime,UT,05/30/2016 09:31:00 AM,
3,2000 Block PARK AVE,16-09086,PARK CITY,,,05/24/2016 07:16:49 AM,Thursday,10,05/12/2016 10:05:41 AM,Harassment,760351928,HARASSMENT,40.6635,"{'type': 'Point', 'coordinates': [-111.512, 40.6635]}",-111.512,Disorder,UT,07/16/2016 09:30:57 AM,
4,1 Block SR224,12-04210,PARK CITY,,,02/17/2012 10:02:00 AM,Thursday,12,02/16/2012 12:02:47 PM,DUI,99518563,DUI,40.6837,"{'type': 'Point', 'coordinates': [-111.538, 40.6837]}",-111.538,Liquor,UT,03/04/2018 06:34:31 AM,
5,1300 Block SULLIVAN RD,16-09073,PARK CITY,,,05/24/2016 07:16:49 AM,Monday,14,05/23/2016 02:05:23 PM,Suspicious,760351915,SUSPICIOUS,40.6531,"{'type': 'Point', 'coordinates': [-111.504, 40.6531]}",-111.504,Disorder,UT,05/30/2016 09:30:59 AM,
6,900 Block PARK AVE,16-09079,PARK CITY,,,05/24/2016 07:16:49 AM,Monday,17,05/23/2016 05:05:49 PM,Traffic Stop,760351921,TRAFFIC STOP,40.6485,"{'type': 'Point', 'coordinates': [-111.5, 40.6485]}",-111.5,Vehicle Stop,UT,05/30/2016 09:31:00 AM,
7,SWEDE ALY & MAIN ST,16-09088,PARK CITY,,,05/24/2016 07:16:49 AM,Monday,23,05/23/2016 11:05:05 PM,Traffic Stop,760351930,TRAFFIC STOP,40.6409,"{'type': 'Point', 'coordinates': [-111.494, 40.6409]}",-111.494,Vehicle Stop,UT,05/30/2016 09:31:02 AM,
8,KEARNS BLVD & COMSTOCK DR,16-09090,PARK CITY,,,05/24/2016 07:16:49 AM,Monday,23,05/23/2016 11:05:08 PM,Traffic Stop,760351932,TRAFFIC STOP,40.668,"{'type': 'Point', 'coordinates': [-111.492, 40.668]}",-111.492,Vehicle Stop,UT,07/16/2016 09:30:57 AM,
9,1800 Block THREE KINGS DR,16-16217,PARK CITY,,,09/16/2016 07:33:44 AM,Friday,8,08/12/2016 08:08:00 AM,Fraud,772190418,FRAUD,40.6594,"{'type': 'Point', 'coordinates': [-111.516, 40.6594]}",-111.516,Theft,UT,11/04/2016 09:31:04 AM,
10,1 Block SR248,12-06237,PARK CITY,,,03/14/2012 09:01:56 AM,Tuesday,20,03/13/2012 08:03:12 PM,Traffic Stop,102839307,TRAFFIC STOP,40.6819,"{'type': 'Point', 'coordinates': [-111.465, 40.6819]}",-111.465,Vehicle Stop,UT,03/05/2018 06:20:35 AM,
11,MONITOR DR,12-16090,PARK CITY,,,08/21/2012 09:00:10 AM,Monday,18,08/20/2012 06:08:55 PM,Crim Mischief,123214191,CRIM MISCHIEF,40.6703,"{'type': 'Point', 'coordinates': [-111.501, 40.6703]}",-111.501,Property Crime,UT,04/08/2018 11:34:14 AM,
12,QUEEN ESTHER DR,12-16882,PARK CITY,,,09/03/2012 09:00:39 AM,Sunday,9,09/02/2012 09:09:46 AM,Traffic Complai,125292969,TRAFFIC COMPLAI,40.6511,"{'type': 'Point', 'coordinates': [-111.475, 40.6511]}",-111.475,Traffic,UT,04/23/2018 03:48:32 PM,
13,100 Block I80 EASTBOUND,13-02450,PARK CITY,,,01/31/2013 10:06:18 AM,Wednesday,18,01/30/2013 06:01:01 PM,Traffic Stop,141253158,TRAFFIC STOP,40.7252,"{'type': 'Point', 'coordinates': [-111.511, 40.7252]}",-111.511,Vehicle Stop,UT,03/05/2018 06:20:35 AM,
14,1 Block SR248,13-13287,PARK CITY,,,06/23/2013 09:33:11 AM,Saturday,23,06/22/2013 11:06:51 PM,Traffic Stop,182587864,TRAFFIC STOP,40.668,"{'type': 'Point', 'coordinates': [-111.493, 40.668]}",-111.493,Vehicle Stop,UT,03/04/2018 06:34:31 AM,
15,100 Block I80 EASTBOUND,14-14836,PARK CITY,,,07/22/2014 09:33:09 AM,Monday,16,07/21/2014 04:07:47 PM,Traffic Stop,501179662,TRAFFIC STOP,40.7411,"{'type': 'Point', 'coordinates': [-111.676, 40.7411]}",-111.676,Vehicle Stop,UT,03/06/2018 06:50:20 AM,
16,1900 Block SIDEWINDER DR,14-24573,PARK CITY,,,12/19/2014 10:33:55 AM,Thursday,16,12/18/2014 04:12:00 PM,Disorderly,640219654,DISORDERLY,40.6641,"{'type': 'Point', 'coordinates': [-111.496, 40.6641]}",-111.496,Disorder,UT,04/28/2018 10:05:31 PM,
17,400 Block MAIN ST,16-04579,PARK CITY,,,03/06/2016 08:05:49 AM,Saturday,22,03/05/2016 10:03:04 PM,Dist the Peace,751838892,DIST THE PEACE,40.6436,"{'type': 'Point', 'coordinates': [-111.496, 40.6436]}",-111.496,Disorder,UT,03/12/2016 10:32:09 AM,
18,PARK AVE & MAIN ST,16-04582,PARK CITY,,,03/06/2016 08:05:49 AM,Saturday,22,03/05/2016 10:03:11 PM,Traffic Stop,751838895,TRAFFIC STOP,40.6397,"{'type': 'Point', 'coordinates': [-111.494, 40.6397]}",-111.494,Vehicle Stop,UT,03/12/2016 10:32:09 AM,
19,SR224 & HOLIDAY RANCH LOOP RD,16-04589,PARK CITY,,,03/06/2016 08:05:49 AM,Saturday,23,03/05/2016 11:03:08 PM,Traffic Stop,751838902,TRAFFIC STOP,40.6681,"{'type': 'Point', 'coordinates': [-111.515, 40.6681]}",-111.515,Vehicle Stop,UT,03/12/2016 10:32:10 AM,
20,DEER VALLEY DR & PARK AVE,17-19586,PARK CITY,,,11/06/2017 10:31:10 AM,Sunday,15,11/05/2017 03:11:43 PM,Injury Accident,825520487,INJURY ACCIDENT,40.6565,"{'type': 'Point', 'coordinates': [-111.507, 40.6565]}",-111.507,Traffic,UT,05/02/2018 03:51:27 PM,
21,HOMESTAKE RD,17-19593,PARK CITY,,,11/06/2017 10:31:10 AM,Sunday,17,11/05/2017 05:11:00 PM,Drugs,825520494,DRUGS,40.6601,"{'type': 'Point', 'coordinates': [-111.506, 40.6601]}",-111.506,Drugs,UT,05/02/2018 03:51:27 PM,
22,IRON HORSE DR & BONANZA DR,17-19595,PARK CITY,,,11/06/2017 10:31:10 AM,Sunday,20,11/05/2017 08:11:52 PM,Traffic Stop,825520496,TRAFFIC STOP,40.6593,"{'type': 'Point', 'coordinates': [-111.502, 40.6593]}",-111.502,Vehicle Stop,UT,05/02/2018 03:51:27 PM,
23,900 Block ROUND VALLEY DR,16-15307,PARK CITY,,,09/02/2016 07:32:36 AM,Thursday,20,09/01/2016 08:09:18 PM,Theft,770854530,THEFT,40.6873,"{'type': 'Point', 'coordinates': [-111.468, 40.6873]}",-111.468,Theft,UT,01/13/2017 10:31:17 AM,
24,2000 Block PARK AVE,A10-18662,PARK CITY,,,01/23/2012 08:41:46 PM,Monday,10,08/16/2010 10:08:36 AM,Suspicious,95478149,SUSPICIOUS,40.6669,"{'type': 'Point', 'coordinates': [-111.495, 40.6669]}",-111.495,Disorder,UT,05/26/2018 12:44:35 AM,84060
25,1300 Block PARK AVE,A11-15931,PARK CITY,,,01/23/2012 08:49:37 PM,Wednesday,2,07/13/2011 02:07:00 AM,Domestic Violen,95505295,DOMESTIC VIOLEN,40.6522909,"{'type': 'Point', 'coordinates': [-111.503244, 40.6522909]}",-111.503244,Family Offense,UT,05/26/2018 12:44:35 AM,84060
26,KEARNS BOULEVARD,02-L13473,PARK CITY,,,05/24/2018 08:03:32 AM,Monday,21,12/16/2002 09:12:58 PM,DUI,855413636,DUI,40.6684703,"{'type': 'Point', 'coordinates': [-111.4846293, 40.6684703]}",-111.4846293,Liquor,UT,05/27/2018 12:33:59 PM,84060
27,1700 Block SIDEWINDER DR,14-11787,PARK CITY,,,06/07/2014 09:32:54 AM,Saturday,3,06/07/2014 03:06:00 AM,Theft,459107294,THEFT,40.6635,"{'type': 'Point', 'coordinates': [-111.499, 40.6635]}",-111.499,Theft,UT,05/27/2018 12:33:59 PM,
28,600 Block MAIN ST,A10-23420,PARK CITY,,,01/23/2012 08:43:08 PM,Tuesday,23,10/12/2010 11:10:00 PM,Crim Mischief,95483111,CRIM MISCHIEF,40.6457452,"{'type': 'Point', 'coordinates': [-111.4969037, 40.6457452]}",-111.4969037,Property Crime,UT,05/11/2018 05:05:36 PM,84060
29,500 Block MAIN ST,A10-25084,PARK CITY,,,01/23/2012 08:43:37 PM,Wednesday,11,11/03/2010 11:11:21 AM,Crim Mischief,95484388,CRIM MISCHIEF,40.6442822,"{'type': 'Point', 'coordinates': [-111.4961079, 40.6442822]}",-111.4961079,Property Crime,UT,05/11/2018 05:05:36 PM,84060
30,2500 Block SIDEWINDER DR,16-16213,PARK CITY,,,09/16/2016 07:33:44 AM,Wednesday,21,09/14/2016 09:09:00 PM,Vehicle Burg,772190414,VEHICLE BURG,40.6661,"{'type': 'Point', 'coordinates': [-111.489, 40.6661]}",-111.489,Theft from Vehicle,UT,09/23/2016 04:57:12 PM,
31,2800 Block WYATT EARP,16-16182,,,,09/16/2016 07:33:44 AM,Thursday,7,09/15/2016 07:09:02 AM,Traffic Stop,772190383,TRAFFIC STOP,37.5298414,"{'type': 'Point', 'coordinates': [-112.653166, 37.5298414]}",-112.653166,Vehicle Stop,UT,09/23/2016 01:53:49 AM,84762
32,1 Block SR224,15-19290,PARK CITY,,,10/25/2015 07:22:20 AM,Sunday,2,10/25/2015 02:10:09 AM,Traffic Stop,735044788,TRAFFIC STOP,40.6711,"{'type': 'Point', 'coordinates': [-111.53, 40.6711]}",-111.53,Vehicle Stop,UT,11/01/2015 10:30:58 AM,
33,DEER VALLEY LOOP RD & ROSSIE HILL DR,16-04657,PARK CITY,,,03/08/2016 08:06:11 AM,Monday,9,03/07/2016 09:03:03 AM,Traffic Stop,752023333,TRAFFIC STOP,40.6449,"{'type': 'Point', 'coordinates': [-111.489, 40.6449]}",-111.489,Vehicle Stop,UT,03/17/2016 09:32:23 AM,
34,2500 Block KEARNS BLVD,16-04663,PARK CITY,,,03/08/2016 08:06:11 AM,Monday,11,03/07/2016 11:03:27 AM,Truancy,752023339,TRUANCY,40.6694,"{'type': 'Point', 'coordinates': [-111.49, 40.6694]}",-111.49,Other,UT,03/14/2016 09:32:12 AM,
35,SR224 & MEADOWS DR,16-09360,PARK CITY,,,05/29/2016 07:17:31 AM,Sunday,0,05/29/2016 12:05:29 AM,Traffic Stop,760763999,TRAFFIC STOP,40.6754,"{'type': 'Point', 'coordinates': [-111.52, 40.6754]}",-111.52,Vehicle Stop,UT,07/16/2016 09:30:58 AM,
36,400 Block MAIN ST,16-09362,PARK CITY,,,05/29/2016 07:17:31 AM,Sunday,0,05/29/2016 12:05:55 AM,Theft,760764001,THEFT,40.6438,"{'type': 'Point', 'coordinates': [-111.496, 40.6438]}",-111.496,Theft,UT,06/05/2016 09:31:41 AM,
37,1100 Block EMPIRE AVE,13-23501,PARK CITY,,,11/13/2013 10:59:40 AM,Friday,9,07/01/2011 09:07:00 AM,Harassment,290969121,HARASSMENT,40.6493,"{'type': 'Point', 'coordinates': [-111.503, 40.6493]}",-111.503,Disorder,UT,05/08/2018 02:10:30 PM,
38,1900 Block COOKE DR,16-16196,PARK CITY,,,09/16/2016 07:33:44 AM,Wednesday,13,09/14/2016 01:09:00 PM,Crim Mischief,772190397,CRIM MISCHIEF,40.6655,"{'type': 'Point', 'coordinates': [-111.496, 40.6655]}",-111.496,Property Crime,UT,09/23/2016 04:57:12 PM,
39,2300 Block SIDEWINDER DR,16-16202,PARK CITY,,,09/16/2016 07:33:44 AM,Wednesday,20,09/14/2016 08:09:00 PM,Crim Mischief,772190403,CRIM MISCHIEF,40.6645,"{'type': 'Point', 'coordinates': [-111.491, 40.6645]}",-111.491,Property Crime,UT,09/23/2016 04:57:12 PM,
40,2500 Block SILVER CLOUD DR,12-14401,PARK CITY,,,07/27/2012 09:02:23 AM,Thursday,21,07/26/2012 09:07:25 PM,Domestic Violen,120297439,DOMESTIC VIOLEN,40.678212,"{'type': 'Point', 'coordinates': [-111.48705, 40.678212]}",-111.48705,Family Offense,UT,05/08/2018 02:10:30 PM,
41,900 Block PARK AVE,15-23141,PARK CITY,,,12/24/2015 08:13:22 AM,Thursday,0,12/24/2015 12:12:22 AM,Intoxication,742113960,INTOXICATION,40.6487,"{'type': 'Point', 'coordinates': [-111.5, 40.6487]}",-111.5,Liquor,UT,06/27/2016 09:30:54 AM,
42,2000 Block PARK AVE,16-01416,PARK CITY,,,01/22/2016 08:09:03 AM,Thursday,3,01/21/2016 03:01:00 AM,Threatening,746580160,THREATENING,40.6635,"{'type': 'Point', 'coordinates': [-111.512, 40.6635]}",-111.512,Disorder,UT,03/07/2016 10:32:27 AM,
43,1200 Block LITTLE KATE RD,16-02351,PARK CITY,,,01/30/2016 04:59:12 AM,Friday,15,01/29/2016 03:01:01 PM,Non Injury Acci,748316438,NON INJURY ACCI,40.6719,"{'type': 'Point', 'coordinates': [-111.502, 40.6719]}",-111.502,Traffic,UT,03/04/2016 10:33:28 AM,
44,KEARNS BLVD & SIDEWINDER DR,16-02352,PARK CITY,,,01/30/2016 04:59:12 AM,Friday,16,01/29/2016 04:01:23 PM,Non Injury Acci,748316439,NON INJURY ACCI,40.664,"{'type': 'Point', 'coordinates': [-111.499, 40.664]}",-111.499,Traffic,UT,03/04/2016 10:33:28 AM,
45,400 Block MAIN ST,16-02454,PARK CITY,,,01/31/2016 08:07:47 AM,Saturday,17,01/30/2016 05:01:19 PM,Theft,748394462,THEFT,40.6432,"{'type': 'Point', 'coordinates': [-111.495, 40.6432]}",-111.495,Theft,UT,03/04/2016 10:33:28 AM,
46,500 Block MAIN ST,16-02458,PARK CITY,,,01/31/2016 08:07:47 AM,Saturday,18,01/30/2016 06:01:14 PM,Theft,748394466,THEFT,40.6447,"{'type': 'Point', 'coordinates': [-111.496, 40.6447]}",-111.496,Theft,UT,03/04/2016 10:33:28 AM,
47,2200 Block MONITOR DR,14-02577,PARK CITY,,,01/27/2014 11:20:33 AM,Sunday,13,01/26/2014 01:01:52 PM,Keep the Peace,348871559,KEEP THE PEACE,40.6658,"{'type': 'Point', 'coordinates': [-111.5, 40.6658]}",-111.5,Disorder,UT,05/06/2018 09:01:55 PM,
48,2100 Block MONARCH DR,14-14129,PARK CITY,,,07/12/2014 09:33:07 AM,Friday,18,07/11/2014 06:07:52 PM,Property Damage,491623540,PROPERTY DAMAGE,40.6649,"{'type': 'Point', 'coordinates': [-111.494, 40.6649]}",-111.494,Property Crime,UT,05/11/2018 05:05:27 PM,
49,1900 Block PARK AVE,17-19597,PARK CITY,,,11/06/2017 10:31:10 AM,Sunday,21,11/05/2017 09:11:00 PM,Traffic Stop,825520498,TRAFFIC STOP,40.6609,"{'type': 'Point', 'coordinates': [-111.511, 40.6609]}",-111.511,Vehicle Stop,UT,05/02/2018 03:51:27 PM,
50,900 Block LOWELL AVE,A09-03647,PARK CITY,,,03/02/2016 08:05:06 AM,Thursday,0,05/01/2008 12:05:01 AM,Fraud,751302688,FRAUD,40.6469799,"{'type': 'Point', 'coordinates': [-111.5019609, 40.6469799]}",-111.5019609,Theft,UT,03/04/2016 10:33:33 AM,84060
51,1800 Block PROSPECTOR AVE,12-18811,PARK CITY,,,10/07/2012 09:02:08 AM,Sunday,1,10/07/2012 01:10:22 AM,DUI,128481641,DUI,40.6621,"{'type': 'Point', 'coordinates': [-111.498, 40.6621]}",-111.498,Liquor,UT,03/05/2016 10:34:23 AM,
52,STEIN WAY,15-17047,PARK CITY,,,09/18/2015 09:34:51 AM,Thursday,18,09/17/2015 06:09:09 PM,Trespassing,730993507,TRESPASSING,40.6227,"{'type': 'Point', 'coordinates': [-111.491, 40.6227]}",-111.491,Property Crime,UT,05/01/2016 09:30:55 AM,
53,2200 Block KEARNS BLVD,16-03289,PARK CITY,,,02/13/2016 08:06:15 AM,Friday,16,02/12/2016 04:02:32 PM,Theft,749762076,THEFT,40.6679,"{'type': 'Point', 'coordinates': [-111.492, 40.6679]}",-111.492,Theft,UT,03/12/2016 10:32:04 AM,
54,1 Block SANDSTONE COVE,16-03386,PARK CITY,,,02/14/2016 08:06:07 AM,Sunday,0,02/14/2016 12:02:20 AM,Suspicious,749825340,SUSPICIOUS,40.6825,"{'type': 'Point', 'coordinates': [-111.517, 40.6825]}",-111.517,Disorder,UT,03/05/2016 10:34:24 AM,
55,500 Block MAIN ST,16-03513,PARK CITY,,,02/16/2016 08:05:50 AM,Tuesday,1,02/16/2016 01:02:38 AM,Suspicious,750005419,SUSPICIOUS,40.6455,"{'type': 'Point', 'coordinates': [-111.497, 40.6455]}",-111.497,Disorder,UT,03/03/2016 10:32:48 AM,
56,1900 Block HOMESTAKE RD,16-03980,PARK CITY,,,02/25/2016 08:04:49 AM,Wednesday,6,02/17/2016 06:02:00 AM,Property Damage,750784089,PROPERTY DAMAGE,40.6609,"{'type': 'Point', 'coordinates': [-111.505, 40.6609]}",-111.505,Property Crime,UT,03/30/2016 09:32:35 AM,
57,800 Block MAIN ST,16-03874,PARK CITY,,,02/23/2016 08:05:04 AM,Monday,18,02/22/2016 06:02:48 PM,Trespassing,750606973,TRESPASSING,40.6476,"{'type': 'Point', 'coordinates': [-111.499, 40.6476]}",-111.499,Property Crime,UT,03/04/2016 10:33:28 AM,
58,1100 Block PARK AVE,16-03979,PARK CITY,,,02/25/2016 08:04:49 AM,Wednesday,13,02/24/2016 01:02:19 PM,Disorderly,750784088,DISORDERLY,40.6499,"{'type': 'Point', 'coordinates': [-111.501, 40.6499]}",-111.501,Disorder,UT,03/04/2016 10:33:28 AM,
59,LEDGER WAY,16-01185,PARK CITY,,,01/18/2016 08:09:33 AM,Sunday,18,01/17/2016 06:01:51 PM,Suspicious,745197250,SUSPICIOUS,40.6696,"{'type': 'Point', 'coordinates': [-111.464, 40.6696]}",-111.464,Disorder,UT,02/18/2016 10:32:39 AM,
60,200 Block MAIN ST,16-04098,PARK CITY,,,02/27/2016 08:04:33 AM,Friday,14,02/26/2016 02:02:13 PM,Suspicious,750967471,SUSPICIOUS,40.6418,"{'type': 'Point', 'coordinates': [-111.494, 40.6418]}",-111.494,Disorder,UT,03/04/2016 10:33:29 AM,
61,BONANZA DR,16-04099,PARK CITY,,,02/27/2016 08:04:33 AM,Friday,14,02/26/2016 02:02:29 PM,Recovered Prop,750967472,RECOVERED PROP,40.6576,"{'type': 'Point', 'coordinates': [-111.502, 40.6576]}",-111.502,Other,UT,03/18/2016 09:33:33 AM,
62,300 Block SWEDE ALY,16-04102,PARK CITY,,,02/27/2016 08:04:33 AM,Friday,16,02/26/2016 04:02:49 PM,Suspicious,750967475,SUSPICIOUS,40.6424,"{'type': 'Point', 'coordinates': [-111.495, 40.6424]}",-111.495,Disorder,UT,03/04/2016 10:33:29 AM,
63,600 Block MAIN ST,16-04107,PARK CITY,,,02/27/2016 08:04:33 AM,Friday,19,02/26/2016 07:02:14 PM,Suspicious,750967480,SUSPICIOUS,40.6469,"{'type': 'Point', 'coordinates': [-111.498, 40.6469]}",-111.498,Disorder,UT,03/04/2016 10:33:29 AM,
64,400 Block MAIN ST,16-04109,PARK CITY,,,02/27/2016 08:04:33 AM,Friday,21,02/26/2016 09:02:03 PM,Suspicious,750967482,SUSPICIOUS,40.6436,"{'type': 'Point', 'coordinates': [-111.496, 40.6436]}",-111.496,Disorder,UT,03/04/2016 10:33:29 AM,
65,EMPIRE AVE,16-04113,PARK CITY,,,02/27/2016 08:04:33 AM,Friday,22,02/26/2016 10:02:29 PM,Traffic Stop,750967486,TRAFFIC STOP,40.6564,"{'type': 'Point', 'coordinates': [-111.507, 40.6564]}",-111.507,Vehicle Stop,UT,03/04/2016 10:33:29 AM,
66,400 Block MAIN ST,16-04115,PARK CITY,,,02/27/2016 08:04:33 AM,Friday,23,02/26/2016 11:02:39 PM,Intoxication,750967488,INTOXICATION,40.6436,"{'type': 'Point', 'coordinates': [-111.496, 40.6436]}",-111.496,Liquor,UT,03/21/2016 09:32:54 AM,
67,1 Block SR224,16-04128,PARK CITY,,,02/27/2016 08:04:33 AM,Saturday,1,02/27/2016 01:02:00 AM,Drugs,750967501,DRUGS,40.6495,"{'type': 'Point', 'coordinates': [-111.499, 40.6495]}",-111.499,Drugs,UT,03/05/2016 10:34:24 AM,
68,HEBER AVE & MAIN ST,16-04127,PARK CITY,,,02/27/2016 08:04:33 AM,Saturday,1,02/27/2016 01:02:03 AM,Drugs,750967500,DRUGS,40.6463,"{'type': 'Point', 'coordinates': [-111.497, 40.6463]}",-111.497,Drugs,UT,03/05/2016 10:34:24 AM,
69,HEBER AVE,16-04130,PARK CITY,,,02/27/2016 08:04:33 AM,Saturday,1,02/27/2016 01:02:04 AM,Crim Mischief,750967503,CRIM MISCHIEF,40.6462,"{'type': 'Point', 'coordinates': [-111.497, 40.6462]}",-111.497,Property Crime,UT,03/05/2016 10:34:24 AM,
70,1300 Block DEER VALLEY DR S,16-04129,PARK CITY,,,02/27/2016 08:04:33 AM,Saturday,1,02/27/2016 01:02:39 AM,Intoxication,750967502,INTOXICATION,40.6435,"{'type': 'Point', 'coordinates': [-111.484, 40.6435]}",-111.484,Liquor,UT,03/07/2016 10:32:27 AM,
71,1 Block SR224,16-04131,PARK CITY,,,02/27/2016 08:04:33 AM,Saturday,2,02/27/2016 02:02:18 AM,Traffic Stop,750967504,TRAFFIC STOP,40.6711,"{'type': 'Point', 'coordinates': [-111.53, 40.6711]}",-111.53,Vehicle Stop,UT,03/05/2016 10:34:24 AM,
72,2100 Block MONARCH DR,17-08187,PARK CITY,,,04/09/2017 09:32:33 AM,Saturday,19,04/08/2017 07:04:00 PM,Trespassing,800993448,TRESPASSING,40.6649,"{'type': 'Point', 'coordinates': [-111.494, 40.6649]}",-111.494,Property Crime,UT,05/11/2018 05:05:28 PM,
73,DEER VALLEY DR & DEER VALLEY DR N,17-19652,PARK CITY,,,11/08/2017 10:31:05 AM,Tuesday,18,11/07/2017 06:11:46 PM,Traffic Stop,825684829,TRAFFIC STOP,40.6439,"{'type': 'Point', 'coordinates': [-111.485, 40.6439]}",-111.485,Vehicle Stop,UT,05/07/2018 09:19:10 PM,
74,800 Block MARTINGALE LN,17-L26890,PARK CITY,,,01/17/2018 04:41:11 PM,Wednesday,13,11/08/2017 01:11:00 PM,Fraud,831793001,FRAUD,40.7077,"{'type': 'Point', 'coordinates': [-111.529, 40.7077]}",-111.529,Theft,UT,05/08/2018 02:45:22 PM,
75,1700 Block PARK AVE,16-02140,PARK CITY,,,01/28/2016 08:08:13 AM,Wednesday,3,01/27/2016 03:01:07 AM,Traffic Stop,747329456,TRAFFIC STOP,40.6591,"{'type': 'Point', 'coordinates': [-111.508, 40.6591]}",-111.508,Vehicle Stop,UT,02/17/2016 10:31:30 AM,
76,PIPER WAY,16-04208,PARK CITY,,,02/29/2016 08:04:43 AM,Sunday,18,02/28/2016 06:02:54 PM,Traffic Hazard,751146315,TRAFFIC HAZARD,40.6699,"{'type': 'Point', 'coordinates': [-111.463, 40.6699]}",-111.463,Traffic,UT,03/06/2016 10:31:55 AM,
77,1800 Block SIDEWINDER DR,16-04218,PARK CITY,,,02/29/2016 08:04:43 AM,Sunday,20,02/28/2016 08:02:48 PM,Trespassing,751146325,TRESPASSING,40.6638,"{'type': 'Point', 'coordinates': [-111.497, 40.6638]}",-111.497,Property Crime,UT,03/06/2016 10:31:56 AM,
78,1100 Block DEER VALLEY DR,16-04226,PARK CITY,,,02/29/2016 08:04:43 AM,Sunday,22,02/28/2016 10:02:08 PM,Dist the Peace,751146333,DIST THE PEACE,40.6565,"{'type': 'Point', 'coordinates': [-111.507, 40.6565]}",-111.507,Disorder,UT,03/06/2016 10:31:56 AM,
79,KEARNS BLVD & COM,16-04224,PARK CITY,,,02/29/2016 08:04:43 AM,Sunday,22,02/28/2016 10:02:20 PM,Traffic Stop,751146331,TRAFFIC STOP,40.668,"{'type': 'Point', 'coordinates': [-111.492, 40.668]}",-111.492,Vehicle Stop,UT,03/06/2016 10:31:56 AM,
80,SADDLE VIEW WAY,16-09119,PARK CITY,,,05/25/2016 07:16:48 AM,Tuesday,15,05/24/2016 03:05:16 PM,Traffic Stop,760432142,TRAFFIC STOP,40.6657,"{'type': 'Point', 'coordinates': [-111.511, 40.6657]}",-111.511,Vehicle Stop,UT,05/31/2016 09:32:13 AM,
81,HEBER AVE & MAIN ST,16-09125,PARK CITY,,,05/25/2016 07:16:48 AM,Tuesday,20,05/24/2016 08:05:43 PM,Traffic Stop,760432148,TRAFFIC STOP,40.6463,"{'type': 'Point', 'coordinates': [-111.497, 40.6463]}",-111.497,Vehicle Stop,UT,05/31/2016 09:32:15 AM,
82,KEARNS BLVD & PARK AVE,16-09129,PARK CITY,,,05/25/2016 07:16:48 AM,Tuesday,23,05/24/2016 11:05:58 PM,Traffic Stop,760432152,TRAFFIC STOP,40.6603,"{'type': 'Point', 'coordinates': [-111.509, 40.6603]}",-111.509,Vehicle Stop,UT,05/31/2016 09:32:16 AM,
83,2100 Block SIDEWINDER DR,18-07110,PARK CITY,,,05/20/2018 08:02:55 PM,Sunday,13,05/20/2018 01:05:04 PM,DUI,854681238,DUI,40.6642,"{'type': 'Point', 'coordinates': [-111.493, 40.6642]}",-111.493,Liquor,UT,05/27/2018 12:34:00 PM,
84,6300 Block JUSTICE CENTER RD,15-L01007,PARK CITY,,,01/17/2018 04:41:11 PM,Saturday,0,11/01/2014 12:11:00 AM,Theft,831792983,THEFT,40.7202,"{'type': 'Point', 'coordinates': [-111.479, 40.7202]}",-111.479,Theft,UT,01/17/2018 04:41:14 PM,
85,300 Block NORFOLK AVE,17-16380,PARK CITY,,,08/24/2017 07:50:22 PM,Thursday,4,08/24/2017 04:08:00 AM,Burglary,816469875,BURGLARY,40.6425,"{'type': 'Point', 'coordinates': [-111.498, 40.6425]}",-111.498,Breaking & Entering,UT,05/08/2018 02:10:32 PM,
86,SR224 & MEADOWS DR,16-04280,PARK CITY,,,03/01/2016 08:04:55 AM,Monday,23,02/29/2016 11:02:31 PM,Traffic Stop,751220661,TRAFFIC STOP,40.6754,"{'type': 'Point', 'coordinates': [-111.52, 40.6754]}",-111.52,Vehicle Stop,UT,03/07/2016 10:32:28 AM,
